Report ID,Title,Publish Date,Start Date,End Date,Summary,URL,Source Name,Source Description,Source City,Source State,Categories,Places,
75310,"Rain, snow ease drought in New Mexico - ABQJournal Online (NM)",01/31/2017, , ,,https://www.abqjournal.com/939166/eadline.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
75312,"Rain, snow bolster snowpack during NM winter - Las Cruces Sun-News (NM)",01/31/2017, , ,,http://www.lcsun-news.com/story/weather/2017/01/31/rain-snow-bolster-snowpack-during-nm-winter/97284440/,,updated 20200421,Las Cruces,NM,General Awareness,"New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
79629,"Drought threatens return with warm, dry weather - My San Antonio.com (TX)",03/23/2017, , ,,http://www.mysanantonio.com/news/article/Drought-threatens-return-with-warm-dry-weather-11022096.php,,good,San Antonio,TX,General Awareness,"New Mexico, Bernalillo County, NM, Chaves County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Eddy County, NM, Guadalupe County, NM, Harding County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
80062,Drought planning: Water shortages expected in New Mexico - Santa Fe New Mexican (NM),03/31/2017, , ,,http://www.santafenewmexican.com/drought-planning-water-shortages-expected-in-new-mexico/article_82703f7a-a79e-5c4d-924a-af57634c091e.html,,good,Santa Fe,NM,"Society & Public Health, Water Supply & Quality",New Mexico,
80064,NM officials brace for water shortages - ABQJournal Online (NM),04/03/2017, , ,,https://www.abqjournal.com/981110/nm-officials-brace-for-water-shortages.html,,not listed,Albuquerque,NM,Water Supply & Quality,New Mexico,
80682,Officials roll out good news on New Mexico water front - Las Cruces Sun-News (NM),04/16/2017, , ,,http://www.lcsun-news.com/story/news/2017/04/13/officials-roll-out-good-news-new-mexico-water-front/100446922/,,updated 20200421,Las Cruces,NM,"General Awareness, Water Supply & Quality","New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
89243,"By one measure, New Mexico is drought free - ABQJournal Online (NM)",08/24/2017, , ,,https://www.abqjournal.com/1053036/by-one-measure-new-mexico-is-drought-free.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
89247,"Wet weather erases drought, dryness in New Mexico - ABQJournal Online (NM)",08/24/2017, , ,,https://www.abqjournal.com/1052835/wet-weather-erases-drought-dryness-in-new-mexico.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,General Awareness,New Mexico,
89248,"Wet weather erases drought, dryness in New Mexico - Santa Fe New Mexican (NM)",08/24/2017, , ,,http://www.santafenewmexican.com/news/local_news/wet-weather-erases-drought-dryness-in-new-mexico/article_30b28e3f-21f6-5fb7-985a-1437ff2c3cf4.html,,good,Santa Fe,NM,General Awareness,New Mexico,
89419,Drought washed away - Clovis News Journal (NM),08/26/2017, , ,,http://www.easternnewmexiconews.com/story/2017/08/27/news/drought-washed-away/153700.html,,may not exist - goes to The Eastern New Mexico News (not listed),Clovis,NM,General Awareness,New Mexico,
89428,New Mexico is free of drought - ABQJournal Online (NM),08/24/2017, , ,,https://www.abqjournal.com/1053036/by-one-measure-new-mexico-is-drought-free.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+travel&utm_campaign=popular+posts,,not listed,Albuquerque,NM,General Awareness,New Mexico,
89490,A droughtless state - Santa Fe New Mexican (NM),08/30/2017, , ,,http://www.santafenewmexican.com/opinion/editorials/a-few-good-ways-to-help-out-texas/article_1610c7b2-7530-5975-b786-469b969918dc.html,,good,Santa Fe,NM,General Awareness,New Mexico,
95656,Hotshot crew reports month early in Flagstaff - Arizona Republic (Phoenix) & AZCentral.com (AZ),03/26/2002, , ,,http://www.arizonarepublic.com/arizona/articles/0326fires26.html,,Previously Arizona Republic (Phoenix) & AZCentral.com,Phoenix,AZ,Fire,"Apache County, AZ, Coconino County, AZ, Gila County, AZ, Maricopa County, AZ, Yavapai County, AZ, New Mexico",
95845,November was the warmest on record for Albuquerque - ABQJournal Online (NM),11/30/2017, , ,,https://www.abqjournal.com/1100206/2017-tied-for-abqs-warmest-year-on-record.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
96740,New Mexico remains dry as winter nears - ABQJournal Online (NM),12/20/2017, , ,,https://www.abqjournal.com/1108996/new-mexico-remains-dry-as-winter-nears.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
96743,Hold the salt: Santa Fe is in for dry conditions - Santa Fe New Mexican (NM),12/19/2017, , ,,http://www.santafenewmexican.com/news/local_news/hold-the-salt-santa-fe-is-in-for-dry-conditions/article_54c2bfc8-cf9c-5076-8665-8a680a4416fb.html,,good,Santa Fe,NM,General Awareness,"New Mexico, Albuquerque, NM, Santa Fe, NM",
97255,Dry weather impacting New Mexico's snowpack - KOB-TV NBC 4 (NM),01/03/2018, , ,,http://www.kob.com/new-mexico-news/new-mexico-snowpack-dry-weather/4729210/?cat=500,,Updated 20200513,Albuquerque,NM,General Awareness,New Mexico,
97421,"At New Mexico's snow-challenged ski resorts, mountains of anxiety - Santa Fe New Mexican (NM)",01/07/2018, , ,,http://www.santafenewmexican.com/news/local_news/at-new-mexico-s-snow-challenged-ski-resorts-mountains-of/article_bfed2879-7e22-516c-a72a-65e4e6f2bbda.html,,good,Santa Fe,NM,"General Awareness, Society & Public Health, Tourism & Recreation","Pitkin County, CO, Aspen, CO, New Mexico, Colfax County, NM, Los Alamos County, NM, Rio Arriba County, NM, San Juan County, NM, Sandoval County, NM, Santa Fe County, NM, Taos County, NM, Red River, NM",
98451,New Mexico rejoices as parts of state finally see rain - Bryan-College Station Eagle (TX),01/11/2018, , ,,http://www.theeagle.com/news/nation/new-mexico-rejoices-as-parts-of-state-finally-see-rain/article_c07e0f8d-6b2a-5e2c-83e1-5c15118446d8.html,,good,Bryan,TX,"General Awareness, Water Supply & Quality","New Mexico, Bernalillo County, NM, Albuquerque, NM, Colfax County, NM, Los Alamos County, NM, Mora County, NM, Rio Arriba County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Taos County, NM, Union County, NM",
98452,New Mexico rejoices as parts of state finally see rain - My San Antonio.com (TX),01/10/2018, , ,,http://www.mysanantonio.com/news/article/New-Mexico-rejoices-as-parts-of-state-finally-see-12487690.php,,good,San Antonio,TX,"General Awareness, Water Supply & Quality","New Mexico, Albuquerque, NM, Colfax County, NM, Los Alamos County, NM, Mora County, NM, Rio Arriba County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Taos County, NM, Union County, NM",
98702,Weather conditions raise potential for wildfires - Clovis News Journal (NM),01/13/2018, , ,,http://www.easternnewmexiconews.com/story/2018/01/13/news/weather-conditions-raise-potential-for-wildfires/155708.html,,may not exist - goes to The Eastern New Mexico News (not listed),Clovis,NM,"Fire, General Awareness","New Mexico, Curry County, NM, Roosevelt County, NM",
98991,Drought returns to New Mexico - ABQJournal Online (NM),01/25/2018, , ,,https://www.abqjournal.com/1124388/a-dry-winter-leaves-new-mexico-thirsty.html,,not listed,Albuquerque,NM,"Business & Industry, Fire, General Awareness, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM",
99281,Dry conditions cramp New Mexico water supply forecast - Bryan-College Station Eagle (TX),01/27/2018, , ,,http://www.theeagle.com/news/nation/dry-conditions-cramp-new-mexico-water-supply-forecast/article_c6b88149-dc3f-5393-ad1e-e072a797be36.html,,good,Bryan,TX,General Awareness,New Mexico,
99282,Dry conditions cramp New Mexico water supply forecast - Santa Fe New Mexican (NM),01/28/2018, , ,,http://www.santafenewmexican.com/news/briefs/dry-conditions-cramp-new-mexico-water-supply-forecast/article_dcc2113d-a301-5cae-af66-f6de1dd81b77.html,,good,Santa Fe,NM,General Awareness,New Mexico,
99839,The winter that wasn't? - Santa Fe New Mexican (NM),02/06/2018, , ,,http://www.santafenewmexican.com/news/local_news/the-winter-that-wasn-t/article_1fddcdaf-1a51-53e5-b7a4-1657bee405a0.html,,good,Santa Fe,NM,"Fire, General Awareness, Water Supply & Quality","New Mexico, Santa Fe County, NM",
99944,State Forestry: New Mexico could see worst fire season in decade - Deming Headlight (NM),02/08/2018, , ,,http://www.demingheadlight.com/story/news/local/new-mexico/2018/02/08/new-mexico-state-forestry-worst-fire-season-decade/320028002/,,Print,Deming,NM,"Fire, Relief, Response & Restrictions",New Mexico,
99945,State Forestry: New Mexico facing aggressive fire season - KRQE-TV CBS 13 (NM),02/08/2018, , ,,http://krqe.com/2018/02/08/state-forestry-new-mexico-facing-aggressive-fire-season/,,updated 20200611,Albuquerque,NM,"Fire, General Awareness, Relief, Response & Restrictions",New Mexico,
100400,"Rain, glorious rain - ABQJournal Online (NM)",02/15/2018, , ,,https://www.abqjournal.com/1134205/metro-area-finally-sees-measurable-moisture.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
100761,Drought forces painful choices for New Mexico ranchers - KOB-TV NBC 4 (NM),02/22/2018, , ,,http://www.kob.com/new-mexico-news/drought-forces-painful-choices-for-new-mexico-ranchers/4799718/?cat=500,,Updated 20200513,Albuquerque,NM,"Agriculture, General Awareness","New Mexico, Bernalillo County, NM, Catron County, NM, Dona Ana County, NM, Lincoln County, NM, Sandoval County, NM, Santa Fe County, NM, Torrance County, NM",
100773,"Once again, a summer of drought looms on horizon - ABQJournal Online (NM)",02/23/2018, , ,,https://www.abqjournal.com/1137200/once-again-a-summer-of-drought-looms-on-horizon.html,,not listed,Albuquerque,NM,"Agriculture, General Awareness, Plants & Wildlife, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Bernalillo County, NM, Catron County, NM, Chaves County, NM, Cibola County, NM, Colfax County, NM, Curry County, NM, DeBaca County, NM, Dona Ana County, NM, Eddy County, NM, Grant County, NM, Guadalupe County, NM, Harding County, NM, Hidalgo County, NM, Lea County, NM, Lincoln County, NM, Los Alamos County, NM, Luna County, NM, McKinley County, NM, Mora County, NM, Otero County, NM, Quay County, NM, Rio Arriba County, NM, Roosevelt County, NM, San Juan County, NM, San Miguel County, NM, Sandoval County, NM, Santa Fe County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Torrance County, NM, Union County, NM, Valencia County, NM, El Paso County, TX",
100775,Drought forces painful choices for New Mexico ranchers - Santa Fe New Mexican (NM),02/22/2018, , ,,http://www.santafenewmexican.com/news/local_news/drought-forces-painful-choices-for-new-mexico-ranchers/article_862d5112-4c43-5e18-a496-acd7511680e0.html,,good,Santa Fe,NM,"Agriculture, General Awareness, Plants & Wildlife","New Mexico, Catron County, NM, Dona Ana County, NM, Sandoval County, NM",
100776,Drought forces painful choices for New Mexico ranchers - Bryan-College Station Eagle (TX),02/23/2018, , ,,http://www.theeagle.com/news/nation/drought-forces-painful-choices-for-new-mexico-ranchers/article_8f2a0718-749a-5090-bb95-c19caa09981f.html,,good,Bryan,TX,"Agriculture, Plants & Wildlife","New Mexico, Bernalillo County, NM, Catron County, NM, Lincoln County, NM, Sandoval County, NM, Santa Fe County, NM, Torrance County, NM",
101212,Up to 25 feet of more snowpack needed in New Mexico - KOB-TV NBC 4 (NM),03/01/2018, , ,,http://www.kob.com/new-mexico-news/more-snowpack-needed-new-mexico-weather-drought/4809800/?cat=500,,Updated 20200513,Albuquerque,NM,"General Awareness, Water Supply & Quality",New Mexico,
101866,Forecasters: Promising signs of monsoons - Santa Fe New Mexican (NM),07/05/2012, , ,,http://www.santafenewmexican.com/Local%20News/070412flashflood,,good,Santa Fe,NM,General Awareness,New Mexico,
102098,Bracing for a big one this wildfire season - Santa Fe New Mexican (NM),03/18/2018, , ,,http://www.santafenewmexican.com/news/local_news/bracing-for-a-big-one-this-wildfire-season/article_15b30dc4-ed44-5943-80d4-50e4b4d22f62.html,,good,Santa Fe,NM,"Fire, General Awareness","New Mexico, Santa Fe County, NM",
102565,Agencies anticipate and prepare for severe wildfire season - ABQJournal Online (NM),03/27/2018, , ,,https://www.abqjournal.com/1151285/agencies-anticipate-and-prepare-for-severe-wildfire-season.html,,not listed,Albuquerque,NM,"Fire, Relief, Response & Restrictions",New Mexico,
102589,Drought affecting 99 percent of New Mexico - ABQJournal Online (NM),03/30/2018, , ,,https://www.abqjournal.com/1152182/new-mexicos-drought-intensifies.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+west&utm_campaign=popular+posts,,not listed,Albuquerque,NM,"Agriculture, General Awareness, Water Supply & Quality",New Mexico,
102592,New Mexico officials: Be prepared for a severe fire season - Cortez Journal (CO),03/27/2018, , ,,http://www.cortezjournal.com/articles/90473-new-mexico-officials-be-prepared-for-a-severe-fire-season,,Print,Cortez,CO,Fire,New Mexico,
102917,"New Mexico snowpack levels lowest in years, less water for farmers - KDBC (TX)",04/04/2018, , ,,http://cbs4local.com/news/local/new-mexico-snowpack-levels-lowest-in-years-less-water-for-farmers,,Previously KDBC-TV CBS 4,El Paso,TX,"Agriculture, General Awareness, Water Supply & Quality","New Mexico, Dona Ana County, NM, Sierra County, NM, El Paso County, TX",
103176,Santa Fe to consider emergency fire restrictions amid severe drought - Santa Fe New Mexican (NM),04/09/2018, , ,,http://www.santafenewmexican.com/news/local_news/santa-fe-to-consider-emergency-fire-restrictions-amid-severe-drought/article_a4419afe-aa57-5c82-9147-9a23837f349a.html,,good,Santa Fe,NM,"Fire, General Awareness, Relief, Response & Restrictions","New Mexico, Santa Fe County, NM",
103199,Rio Ruidoso may see 25 percent of average flow this spring - Ruidoso News (NM),04/10/2018, , ,,https://www.ruidosonews.com/story/news/local/community/2018/04/10/rio-ruidoso-may-see-25-percent-average-flow-spring/502972002/,,Print,Ruidoso,NM,Water Supply & Quality,"New Mexico, Lincoln County, NM",
104205,'As bad as it gets' drought returns to NM - ABQJournal Online (NM),04/29/2018, , ,,https://www.abqjournal.com/1164777/as-bad-as-it-gets-drought-returns-to-nm.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+home&utm_campaign=popular+posts,,not listed,Albuquerque,NM,"General Awareness, Plants & Wildlife, Water Supply & Quality","New Mexico, Socorro County, NM",
105978,More than 60 percent of New Mexico in 'extreme drought' - ABQJournal Online (NM),05/18/2018, , ,,https://www.abqjournal.com/1173750/more-than-60-percent-of-new-mexico-in-extreme-drought.html,,not listed,Albuquerque,NM,General Awareness,New Mexico,
105979,‘This is really bad:’ Flows in Pecos River are tiny - ABQJournal Online (NM),05/18/2018, , ,,https://www.abqjournal.com/1173658/this-is-really-bad.html,,not listed,Albuquerque,NM,"Fire, Plants & Wildlife, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","New Mexico, Chaves County, NM, DeBaca County, NM, Eddy County, NM, Guadalupe County, NM, Anton Chico, NM, San Miguel County, NM, Pecos, NM",
106414,NM drought worsening despite recent rainfall - ABQJournal Online (NM),05/25/2018, , ,,https://www.abqjournal.com/1176533/nm-drought-worsening-despite-recent-rainfall.html,,not listed,Albuquerque,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Bernalillo County, NM, Dona Ana County, NM, Sandoval County, NM, Sierra County, NM, Socorro County, NM, Taos County, NM, Valencia County, NM, El Paso County, TX",
106997,New Mexico farmers face consequences as drought persists - Beaumont Enterprise (TX),06/02/2018, , ,,http://www.beaumontenterprise.com/news/article/New-Mexico-farmers-face-consequences-as-drought-12962714.php,,good,Beaumont,TX,"Agriculture, General Awareness, Water Supply & Quality","New Mexico, Rio Arriba County, NM",
107851,State looks to tropical storm for relief from drought - ABQJournal Online (NM),06/13/2018, , ,,https://www.abqjournal.com/1184547/tropical-storm-bud-expected-bring-weekend-rains-while-monsoon-pattern-looms.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+home&utm_campaign=popular+posts,,not listed,Albuquerque,NM,General Awareness,New Mexico,
107954,"Weekend storms helped, but drought remains - ABQJournal Online (NM)",06/18/2018, , ,,https://www.abqjournal.com/1186355/weekend-storms-helped-but-drought-remains.html,,not listed,Albuquerque,NM,General Awareness,"New Mexico, Albuquerque, NM",
108458,No end in sight for drought - ABQJournal Online (NM),06/28/2018, , ,,https://www.abqjournal.com/1190697/no-end-in-sight-for-states-drought-conditions.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+default&utm_campaign=popular+posts,,not listed,Albuquerque,NM,"Fire, General Awareness, Water Supply & Quality","New Mexico, Socorro County, NM",
109041,Wait ensues for summer rains as drought blankets New Mexico - Santa Fe New Mexican (NM),07/05/2018, , ,,http://www.santafenewmexican.com/news/local_news/wait-ensues-for-summer-rains-as-drought-blankets-new-mexico/article_dd1576f9-c915-5de9-9198-22ab7f0a29dd.html,,good,Santa Fe,NM,"General Awareness, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","New Mexico, Bernalillo County, NM, Dona Ana County, NM, Farmington, NM, Sierra County, NM, Socorro County, NM, El Paso County, TX",
109187,"In New Mexico, 'praying for rain' won't be enough - ABQJournal Online (NM)",07/10/2018, , ,,https://www.abqjournal.com/1194714/water-plan-urges-preparation-for-dry-times-in-new-mexico.html?utm_source=abqjournal.com&utm_medium=sidebar+-+popular+posts+-+home&utm_campaign=popular+posts,,not listed,Albuquerque,NM,"Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
109189,Report says hands off New Mexico groundwater - Santa Fe New Mexican (NM),07/10/2018, , ,,http://www.santafenewmexican.com/news/local_news/report-says-hands-off-new-mexico-groundwater/article_5c14fc85-1f55-5037-a954-cc63429f913f.html,,good,Santa Fe,NM,"Relief, Response & Restrictions, Water Supply & Quality",New Mexico,
110790,Drought lingers across New Mexico - ABQJournal Online (NM),08/02/2018, , ,,https://www.abqjournal.com/1204402/drought-lingers-across-new-mexico.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,"General Awareness, Relief, Response & Restrictions, Tourism & Recreation, Water Supply & Quality","New Mexico, Rio Arriba County, NM",
111829,"As drought persists in NM, El Niño may provide relief - ABQJournal Online (NM)",08/23/2018, , ,,https://www.abqjournal.com/1212513/drought-persists-el-nino-may-provide-relief.html,,not listed,Albuquerque,NM,"Agriculture, General Awareness, Plants & Wildlife, Tourism & Recreation, Water Supply & Quality","New Mexico, Bernalillo County, NM, Rio Arriba County, NM, Sandoval County, NM, Socorro County, NM, Valencia County, NM",
114477,Rio Grande running low at ABQ - ABQJournal Online (NM),09/27/2018, , ,,https://www.abqjournal.com/1226615/rio-grande-running-low-at-abq.html,,not listed,Albuquerque,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Bernalillo County, NM, Albuquerque, NM, Rio Arriba County, NM, San Juan County, NM, Sierra County, NM",
114480,Drought lingers across New Mexico - ABQJournal Online (NM),09/28/2018, , ,,https://www.abqjournal.com/1226678/drought-lingers-across-new-mexico-2.html,,not listed,Albuquerque,NM,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Bernalillo County, NM, Albuquerque, NM, Rio Arriba County, NM, Embudo, NM, San Juan County, NM, Sierra County, NM",
114666,"Rio Grande, aquatic ecosystems struggling in record drought - Santa Fe New Mexican (NM)",09/28/2018, , ,,http://www.santafenewmexican.com/news/local_news/rio-grande-aquatic-ecosystems-struggling-in-record-drought/article_499987f3-9921-52cf-8bc2-053656895aa3.html,,good,Santa Fe,NM,Water Supply & Quality,"New Mexico, Rio Arriba County, NM, San Miguel County, NM",
114671,"As drought becomes normal, what happens next? - Santa Fe New Mexican (NM)",09/30/2018, , ,,http://www.santafenewmexican.com/opinion/editorials/as-drought-becomes-normal-what-happens-next/article_50b69664-7a7a-5f94-ba9e-7b3d333535ca.html,,good,Santa Fe,NM,"General Awareness, Plants & Wildlife, Water Supply & Quality","New Mexico, Bernalillo County, NM, Albuquerque, NM, Rio Arriba County, NM, Embudo, NM",
114764,Tropical storm remnants could bring rain to NM - ABQJournal Online (NM),10/02/2018, , ,,https://www.abqjournal.com/1228231/tropical-storm-remnants-could-bring-rain-to-nm.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,General Awareness,New Mexico,
115369,Drought has prompted federal payments to Chaves County - Roswell Daily Record (NM),10/15/2018, , ,,https://www.rdrnews.com/2018/10/15/drought-has-prompted-federal-payments-to-chaves-county/,,Print,Roswell,NM,"Agriculture, General Awareness, Plants & Wildlife, Relief, Response & Restrictions","New Mexico, Chaves County, NM",
116713,New Mexico weighs options for reusing oil and gas wastewater - ABQJournal Online (NM),11/12/2018, , ,,https://www.abqjournal.com/1245580/new-mexico-weighs-options-for-reusing-oil-and-gas-wastewater.html?utm_source=abqjournal.com&utm_medium=sidebar+-+post+list+-+north&utm_campaign=post+list,,not listed,Albuquerque,NM,Water Supply & Quality,New Mexico,
116724,"Options weighed to tap oil, gas wastewater in New Mexico - Santa Fe New Mexican (NM)",11/12/2018, , ,,http://www.santafenewmexican.com/news/local_news/options-weighed-to-tap-oil-gas-wastewater-in-new-mexico/article_7b1b858a-4ef6-5bb2-9d36-73eb5227dd98.html,,good,Santa Fe,NM,Water Supply & Quality,New Mexico,
118075,Drought situation improves in parts of New Mexico - Santa Fe New Mexican (NM),11/24/2018, , ,,http://www.santafenewmexican.com/news/briefs/drought-situation-improves-in-parts-of-new-mexico/article_3d2bf734-6609-5dc5-9022-088c50c00d18.html,,good,Santa Fe,NM,General Awareness,New Mexico,
118076,Drought situation improves in parts of New Mexico - Bryan-College Station Eagle (TX),11/23/2018, , ,,https://www.theeagle.com/news/nation/drought-situation-improves-in-parts-of-new-mexico/article_a3df5b4a-3cf3-50ed-93a4-1ad22e155e6e.html,,good,Bryan,TX,General Awareness,New Mexico,
120866,Warmer and drier the new normal - Santa Fe New Mexican (NM),01/12/2019, , ,,http://www.santafenewmexican.com/life/home/warmer-and-drier-the-new-normal/article_a1523301-6484-504d-8e8c-5555565c3547.html,,good,Santa Fe,NM,General Awareness,New Mexico,
121143,New Mexico watches water disappear as drought grips entire state - Cortez Journal (CO),07/07/2018, , ,,http://www.cortezjournal.com/articles/101886-new-mexico-watches-water-disappear-as-drought-grips-entire-state,,Print,Cortez,CO,"General Awareness, Relief, Response & Restrictions, Water Supply & Quality","New Mexico, Bernalillo County, NM, Dona Ana County, NM, Farmington, NM, Sierra County, NM",
121336,Is wet winter enough to make up for recent drought conditions? - Santa Fe New Mexican (NM),01/25/2019, , ,,http://www.santafenewmexican.com/news/local_news/is-wet-winter-enough-to-make-up-for-recent-drought/article_99fa37bc-6df1-5e01-94a3-4f6c4d8b3d0a.html,,good,Santa Fe,NM,General Awareness,New Mexico,
121386,"What a winter — first snow, and now the mud - Santa Fe New Mexican (NM)",01/29/2019, , ,,http://www.santafenewmexican.com/opinion/editorials/what-a-winter-first-snow-and-now-the-mud/article_320f74db-b4bb-5c78-8fb4-2518598fc1ea.html,,good,Santa Fe,NM,General Awareness,New Mexico,
121445,Navajo shepherds cling to centuries-old tradition in a land where it refuses to rain - Los Angeles Times (CA),01/31/2019, , ,,https://www.latimes.com/nation/la-na-col1-navajo-shepherds-20190131-htmlstory.html,,good,Los Angeles,CA,"Agriculture, General Awareness, Plants & Wildlife","New Mexico, Cibola County, NM, McKinley County, NM, San Juan County, NM",
121465,Fire danger still exists in winter - KOB-TV NBC 4 (NM),01/25/2019, , ,,http://www.kob.com/albuquerque-news/fire-danger-still-exists-in-winter/5223078/?cat=504,,Updated 20200513,Albuquerque,NM,"Fire, General Awareness",New Mexico,
121987,"Conditions better, but not great, for streamflow and snowpack - Ruidoso News (NM)",02/13/2019, , ,,https://www.ruidosonews.com/story/news/local/community/2019/02/13/conditions-better-but-not-great-streamflow-and-snowpack/2859654002/,,Print,Ruidoso,NM,"General Awareness, Water Supply & Quality","New Mexico, Lincoln County, NM",
122970,Grazing fees lowered on New Mexico State Trust land as ranchers contend with drought - Carlsbad Current-Argus (NM),03/12/2019, , ,,http://www.currentargus.com/story/news/local/2019/03/12/grazing-fees-lowered-nm-state-trust-land/3133547002/,,,Carlsbad,NM,"Agriculture, Plants & Wildlife, Relief, Response & Restrictions",New Mexico,
123283,Wet winter bodes well for water supplies along Rio Grande - San Francisco Chronicle (SFGate.com) (CA),03/19/2019, , ,,https://www.sfgate.com/news/texas/article/Wet-winter-bodes-well-for-water-supplies-along-13700302.php,,updated 20200615,San Francisco,CA,General Awareness,New Mexico,
123284,Wet winter bodes well for Rio Grande water - Las Cruces Sun-News (NM),03/19/2019, , ,,http://www.lcsun-news.com/story/news/local/new-mexico/2019/03/19/wet-winter-bodes-well-rio-grande-water-supply/3217266002/,,updated 20200421,Las Cruces,NM,General Awareness,New Mexico,
123579,"Report: Drought, heat in New Mexico wiped out acres of trees - Bryan-College Station Eagle (TX)",03/26/2019, , ,,https://www.theeagle.com/news/nation/report-drought-heat-in-new-mexico-wiped-out-acres-of/article_8dab3952-a5a2-506f-ae4d-71bba86b6066.html,,good,Bryan,TX,Plants & Wildlife,New Mexico,
